molecule_chembl_id,canonical_smiles,pchembl_value,bioactivity_class
CHEMBL270229,Cc1ccc(Oc2ccc(N(C[C@H](O)C(=O)NO)S(=O)(=O)Cc3cccnc3)cc2)cc1,7.16,1
CHEMBL270230,Cc1ccc(Oc2ccc(N(C[C@H](O)C(=O)NO)S(=O)(=O)Cc3ccccc3)cc2)cc1,7.03,1
CHEMBL402639,Cc1ccc(Oc2ccc(N(C[C@H](O)C(=O)NO)S(=O)(=O)c3ccccc3)cc2)cc1,6.46,1
CHEMBL270868,Cc1ccc(Oc2ccc(N(C[C@H](O)C(=O)NO)S(=O)(=O)C(C)C)cc2)cc1,6.54,1
CHEMBL270023,CCCS(=O)(=O)N(C[C@H](O)C(=O)NO)c1ccc(Oc2ccc(C)cc2)cc1,6.91,1
CHEMBL411519,CCS(=O)(=O)N(C[C@H](O)C(=O)NO)c1ccc(Oc2ccc(C)cc2)cc1,7.55,1
CHEMBL257725,CC(C)C(=O)N(C[C@H](O)C(=O)NO)c1ccc(Oc2ccc(Cl)cc2)cc1,6.62,1
CHEMBL257724,CC(=O)N(C[C@H](O)C(=O)NO)c1ccc(Oc2ccc(Cl)cc2)cc1,6.03,1
CHEMBL404893,CO[C@@H](CN(c1ccc(Oc2ccc(C)cc2)cc1)S(C)(=O)=O)C(=O)NO,8.42,1
CHEMBL403089,CO[C@H](CN(c1ccc(Oc2ccc(C)cc2)cc1)S(C)(=O)=O)C(=O)NO,7.89,1
CHEMBL401821,Cc1ccc(Oc2ccc(N(CC(C)(O)C(=O)NO)S(C)(=O)=O)cc2)cc1,8.26,1
CHEMBL252422,Cc1ccc(Oc2ccc(N(C[C@H](O)C(=O)NO)S(C)(=O)=O)cc2)cc1,8.11,1
CHEMBL429927,Cc1ccc(Oc2ccc(N(C[C@@H](O)C(=O)NO)S(C)(=O)=O)cc2)cc1,7.92,1
CHEMBL404882,Cc1ccc(Oc2ccc(N(CCC(=O)NO)S(C)(=O)=O)cc2)cc1,8.18,1
CHEMBL403169,Cc1ccc(Oc2ccc(N(CC(=O)NO)S(C)(=O)=O)cc2)cc1,7.51,1
CHEMBL270083,N[C@H]1CCCC[C@H]1NC(=O)P(=O)(O)O,4.7,0
CHEMBL19611,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,8.17,1
CHEMBL501715,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)NO,4.7,0
CHEMBL11306,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CC(=O)NO)CC(C)C,9.42,1
CHEMBL452083,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)NO)CC(C)C,6.82,1
CHEMBL209970,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)C(C)C)CC2)cc1,5.78,1
CHEMBL484262,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(c3c(C)noc3C)CC2)cc1,5.26,0
CHEMBL484261,CC#CCOc1ccc(S(=O)(=O)N[C@@H](C(=O)NO)[C@H](C)O)cc1,6.11,1
CHEMBL508461,O=C(O)C[C@@H](NC(=O)c1cc(-c2ccc(-c3ccncc3)cc2)cs1)c1ccccc1,6.01,1
CHEMBL40143,CC1(C)NC(=O)N(C[C@@H](COc2ccc(-c3ccc(OC(F)(F)F)cc3)cc2)N(O)C=O)C1=O,6.92,1
CHEMBL270083,N[C@H]1CCCC[C@H]1NC(=O)P(=O)(O)O,4.7,0
CHEMBL26913,CCCN1C(=O)[C@H](CS)NC(=O)[C@@H]1Cc1ccc([N+](=O)[O-])cc1,5.54,1
CHEMBL503231,COC[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCc1ccc(-c2ccccc2)c(C)c1)CC(=O)NO)C(C)(C)C)c1ccccc1,6.25,1
CHEMBL250266,COC[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCc1ccc(-c2ccccc2)c(C)c1)CC(=O)O)C(C)(C)C)c1ccccc1,4.52,0
CHEMBL117225,Cc1cc(CCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)N[C@H](C)c2ccccc2)C(C)(C)C)ccc1-c1ccccc1,6.08,1
CHEMBL251917,Cc1cc(C2CCN(S(=O)(=O)C(C)(C)C(=O)NO)CC2)ccc1-c1cccc(OCCO)n1,5.62,1
CHEMBL71645,COc1ccc(-c2ccc(S(=O)(=O)N(Cc3cccnc3)c3c(C)cccc3C(=O)NO)cc2)cc1,6.82,1
CHEMBL181244,CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,6.7,1
CHEMBL434567,COC(=O)N1CC2(CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CC=C(c2ccccc2)CC1,6.52,1
CHEMBL523034,COC(=O)Nc1ccc2oc3cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc3c2c1,5.89,1
CHEMBL455409,C/C=C/C=C/C=C1/C=C(CCC(=O)NO)C(=O)OC1,7.64,1
CHEMBL180239,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)[nH]n2)ccc1O,4.71,0
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,5.07,0
CHEMBL481600,COc1cc(/C=C/c2n[nH]c(C)c2C)ccc1O,5.1,0
CHEMBL481599,COc1cc(/C=C/c2cc(C)[nH]n2)ccc1O,4.75,0
CHEMBL448246,CCCCCCOc1ccc(C(CC(=O)O)C(N)=O)cc1,6.8,1
CHEMBL475540,O=C(O)CCC(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,4.85,0
CHEMBL19611,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,9.22,1
CHEMBL488617,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NNS(=O)(=O)c1ccc2ccccc2c1)CC(C)C,7.96,1
CHEMBL498915,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NNS(=O)(=O)c1ccc(N2C(=O)CCC2=O)cc1)CC(C)C,8.07,1
CHEMBL508335,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NNS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)CC(C)C,8.52,1
CHEMBL503651,CCCCCC/C=C(\CC(=O)NNS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NC,5.59,1
CHEMBL510694,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)/C(=C/CCc1ccccc1)CC(=O)NNS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1,5.9,1
CHEMBL509270,CCCCCC/C=C(\CC(=O)NNS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)N[C@@H](Cc1c(-c2ccccc2)[nH]c2ccccc12)C(=O)NC,6.13,1
CHEMBL509346,CNC(=O)[C@H](Cc1c(-c2ccccc2)[nH]c2ccccc12)NC(=O)/C(=C/CCc1ccccc1)CC(=O)NNS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1,6.08,1
CHEMBL502674,CNC(=O)[C@H](Cc1c(-c2ccccc2)[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NNS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)CC(C)C,7.75,1
CHEMBL450721,COc1ccc(S(=O)(=O)N(CC(=O)O)[C@@H](C(=O)NO)C(C)C)cc1,7.21,1
CHEMBL456774,CC(C)[C@H](C(=O)NO)N(CC(=O)O)S(=O)(=O)c1ccc(-c2ccccc2)cc1,7.56,1
CHEMBL515980,CC(C)[C@H](C(=O)NO)N(CC(=O)O)S(=O)(=O)c1ccc(Oc2ccccc2)cc1,9.11,1
CHEMBL234529,COc1ccc(S(=O)(=O)N(CC(=O)NO)CC(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1,7.27,1
CHEMBL234735,NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(=O)NO)S(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1,7.18,1
CHEMBL234530,NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(=O)NO)S(=O)(=O)c2ccc(Oc3ccccc3)cc2)cc1,9.29,1
CHEMBL471537,CC(C)[C@H](C(=O)NO)N(CC(=O)NCCc1ccc(S(N)(=O)=O)cc1)S(=O)(=O)c1ccc(Oc2ccccc2)cc1,9.68,1
CHEMBL515083,COc1ccc(S(=O)(=O)N(CC(=O)O)CC(=O)NO)cc1,6.49,1
CHEMBL472899,O=C(O)CN(CC(=O)NO)S(=O)(=O)c1ccc(Oc2ccccc2)cc1,8.49,1
CHEMBL514138,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1.Cl,8.3,1
CHEMBL514138,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1.Cl,8.17,1
CHEMBL115653,CN1C(=O)N(C[C@H](C(=O)NO)[C@@H](CC2CCCC2)C(=O)N2CCCCC2)C(=O)C1(C)C,8.62,1
CHEMBL440498,O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,8.7,1
CHEMBL466059,CCOc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(C(=O)OC(C)C)CC3)s2)cc1,8.0,1
CHEMBL445717,O=C(CC1CN[C@H](C(=O)N2CCC(c3ccccc3)C2)[C@@H](C(=O)NO)C1)NCCCCCNC(=O)OCc1ccccc1,5.75,1
CHEMBL221857,O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,6.19,1
CHEMBL521719,O=C(NO)[C@H]1CC2(CC[C@@H]1C(=O)N1CCN(c3ccccc3)CC1)CC2,6.24,1
CHEMBL523076,O=C(NO)[C@H]1CC(CC(=O)N2CCCC2)CC[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,5.84,1
CHEMBL497026,O=C(NO)[C@H]1CC(CC(=O)N2CCCCC2)CC[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,5.73,1
CHEMBL497222,CN1CCN(C(=O)CC2CC[C@H](C(=O)N3CCN(c4ccccc4)CC3)[C@@H](C(=O)NO)C2)CC1,5.6,1
CHEMBL496628,O=C(NO)[C@H]1C[C@@H](CC(=O)N2CCCCC2)CC[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,6.17,1
CHEMBL495831,Cc1cc(COc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(C=O)CC3)cc2)c2ccccc2n1,4.92,0
CHEMBL181244,CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,6.7,1
CHEMBL561625,CC(C)CN(CC(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,7.47,1
CHEMBL550148,O=C(CNS(=O)(=O)c1ccc(-c2ccccc2)cc1)NO,7.47,1
CHEMBL550081,CSc1ccc(-c2ccc(S(=O)(=O)N(CC(=O)NO)OC(C)C)cc2)cc1,7.11,1
CHEMBL560837,COc1ccc(-c2ccc(S(=O)(=O)N(CC(=O)NO)OC(C)C)cc2)cc1,6.8,1
CHEMBL561036,CCCCOc1ccc(-c2ccc(S(=O)(=O)N(CC(=O)NO)OC(C)C)cc2)cc1,7.36,1
CHEMBL550350,CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(-c2ccc(OCc3ccc(Cl)cc3)cc2)cc1,5.96,1
CHEMBL563679,CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(/C=C/c2ccc(-c3ccccc3)cc2)cc1,5.64,1
CHEMBL561038,CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(Oc2ccccc2)cc1,6.96,1
CHEMBL550628,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N(CC(=O)NO)OC(C)C)s2)cc1,5.36,0
CHEMBL563026,CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(-c2ccc(F)cc2)s1,5.5,1
CHEMBL561039,CCc1ccc(-c2ccc(S(=O)(=O)N(CC(=O)NO)OC(C)C)s2)cc1,6.17,1
CHEMBL561630,COc1ccc(-c2ccc(S(=O)(=O)N(CC(=O)NO)OC(C)C)s2)cc1,6.6,1
CHEMBL550548,CC(C)ON([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc(-c2ccc(OCc3ccc(Cl)cc3)cc2)cc1,7.16,1
CHEMBL550038,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(N3CCOC3=O)cc12)C(=O)O,6.5,1
CHEMBL562003,Cc1c(C(=O)Nc2ccc(-c3ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc3)cc2)oc2cccc(NS(C)(=O)=O)c12,4.92,0
CHEMBL556645,Cc1c(C(=O)Nc2ccc(-c3ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc3)cc2)oc2cccc(C#N)c12,4.62,0
CHEMBL573715,COc1ccc(Oc2ccc(S(=O)(=O)c3ccccc3CC(=O)NO)cc2)cc1,9.1,1
CHEMBL572780,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3C(C)C(=O)NO)cc2)cc1,7.16,1
CHEMBL584365,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3CC(=O)NO)cc2)cc1,7.03,1
CHEMBL573714,COc1ccc(S(=O)(=O)c2ccccc2CC(=O)NO)cc1,7.01,1
CHEMBL574370,O=C(Cc1ccccc1S(=O)(=O)c1ccc(-c2ccccc2)cc1)NO,6.51,1
CHEMBL574605,CC(C(=O)NO)c1ccccc1S(=O)(=O)c1ccc(-c2ccccc2)cc1,6.47,1
CHEMBL584122,COc1ccc(Oc2ccc(S(=O)(=O)c3ccccc3C(=O)NO)cc2)cc1,6.39,1
CHEMBL579067,COc1ccc(Oc2ccc(S(=O)(=O)c3ccccc3CC(=O)O)cc2)cc1,6.38,1
CHEMBL575896,O=C(NO)c1ccccc1S(=O)(=O)c1ccc(Oc2ccccc2)cc1,6.16,1
CHEMBL573936,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3CC(=O)O)cc2)cc1,6.14,1
CHEMBL573934,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3C(=O)NO)cc2)cc1,6.03,1
CHEMBL584147,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3C(C)C(=O)O)cc2)cc1,5.52,1
CHEMBL573935,O=C(O)Cc1ccccc1S(=O)(=O)c1ccc(-c2ccccc2)cc1,5.14,0
CHEMBL574589,O=C(NO)c1ccccc1S(=O)(=O)c1ccc(-c2ccccc2)cc1,5.11,0
CHEMBL579068,CC(C(=O)O)c1ccccc1S(=O)(=O)c1ccc(-c2ccccc2)cc1,4.7,0
CHEMBL575895,COc1ccc(S(=O)(=O)c2ccccc2C(=O)NO)cc1,4.62,0
CHEMBL576762,C[S+]([O-])c1ccc(Oc2ccc(S(=O)(=O)c3ccccc3C(=O)NO)cc2)cc1,4.29,0
CHEMBL572982,O=C(O)CC(O)CCc1ccc(-c2ccccc2)cc1,4.98,0
CHEMBL572982,O=C(O)CC(O)CCc1ccc(-c2ccccc2)cc1,4.72,0
CHEMBL572982,O=C(O)CC(O)CCc1ccc(-c2ccccc2)cc1,4.78,0
CHEMBL575881,CC(C)ON([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,4.62,0
CHEMBL179288,CC(C)ON([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,8.17,1
CHEMBL567893,COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](OC(=O)[C@@H](OC(=O)[C@H](C(C)C)N(C)C)C(C)C)C(C)C)[C@@H](C)O,5.3,0
CHEMBL569388,O=C(NO)[C@H]1CC(OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)CC1,6.3,1
CHEMBL567940,CN(C)C(=O)O[C@H]1C[C@H](C(=O)NO)[C@@H](C(=O)N2CCN(c3ccccc3)CC2)N(C)C1,5.3,0
CHEMBL584334,CN1C[C@@H](OC(=O)N2CCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,5.3,0
CHEMBL572091,CN1C[C@@H](OC(=O)N2CC=CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,5.3,0
CHEMBL584116,CN1C[C@@H](OC(=O)N2CCCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,5.3,0
CHEMBL572302,CN1C[C@@H](OC(=O)N2CCCCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,5.3,0
CHEMBL572045,CN1C[C@@H](OC(=O)N2CCCCCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,5.3,0
CHEMBL290632,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,4.27,0
CHEMBL592329,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc2c(c1O)C[C@@H](O)[C@@H](c1ccc(O)c(O)c1)O2,4.56,0
CHEMBL592228,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc2c(c1O)C(c1c(O)cc(O)c3c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C3)[C@@H](O)[C@@H](c1ccc(O)c(O)c1)O2,5.64,1
CHEMBL592373,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,4.41,0
CHEMBL790,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,5.12,0
CHEMBL181244,CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,6.7,1
CHEMBL561625,CC(C)CN(CC(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,7.47,1
CHEMBL550148,O=C(CNS(=O)(=O)c1ccc(-c2ccccc2)cc1)NO,7.47,1
CHEMBL226439,COc1ccc(S(=O)(=O)N(CC(=O)NO)OC(C)C)cc1,5.39,0
CHEMBL311932,COc1ccc(S(=O)(=O)N(CC(=O)NO)CC(C)C)cc1,8.32,1
CHEMBL83508,COc1ccc(S(=O)(=O)NCC(=O)NO)cc1,6.89,1
CHEMBL1090283,O=C(CNS(=O)(=O)c1ccc(Br)cc1)NO,6.54,1
CHEMBL1090035,COc1ccc(S(=O)(=O)N(OC(C)C)[C@@H](C(=O)NO)C(C)C)cc1,6.77,1
CHEMBL1090284,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](C(=O)NO)C(C)C)cc1,8.14,1
CHEMBL514138,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1.Cl,8.32,1
CHEMBL1090647,CC(=O)NCC[C@@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)NO,8.07,1
CHEMBL1093689,O=C(NO)[C@@H](CCN1C(=O)c2ccccc2C1=O)NS(=O)(=O)c1ccc(-c2ccccc2C(F)(F)F)cc1,6.37,1
CHEMBL1093690,CC(=O)NCC[C@@H](NS(=O)(=O)c1ccc(Br)cc1)C(=O)NO,6.72,1
CHEMBL1092104,O=C(NO)[C@@H](CCN1C(=O)c2ccccc2C1=O)NS(=O)(=O)c1ccc(Br)cc1,8.96,1
CHEMBL1089842,CC#CCOc1ccc(S(=O)(=O)N[C@H](CCNC(=O)OCc2ccccc2)C(=O)NO)cc1,7.34,1
CHEMBL1089843,CC#CCOc1ccc(S(=O)(=O)N[C@H](CCN2C(=O)c3ccccc3C2=O)C(=O)NO)cc1,8.46,1
CHEMBL1088878,CC#CCOc1ccc(S(=O)(=O)N(CC(C)C)[C@H](CCN2C(=O)c3ccccc3C2=O)C(=O)NO)cc1,7.89,1
CHEMBL1085602,O=C(NO)C1(S(=O)(=O)c2ccc(N3CCN(c4ccccc4)CC3)cc2)CCOCC1,6.35,1
CHEMBL1082966,O=C(NO)C1(S(=O)(=O)c2ccc(N3CCN(c4ccccc4F)CC3)cc2)CCOCC1,6.45,1
CHEMBL1083906,Cc1ccccc1N1CCN(c2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)CC1,5.54,1
CHEMBL1083907,O=C(NO)C1(S(=O)(=O)c2ccc(N3CCN(c4ccccc4Cl)CC3)cc2)CCOCC1,5.68,1
CHEMBL1084206,COc1cccc(N2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)c1,6.79,1
CHEMBL1084208,COc1ccc(N2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)cc1,6.14,1
CHEMBL1084209,Cc1ccc(N2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)cc1,6.17,1
CHEMBL1083932,O=C(NO)C1(S(=O)(=O)c2ccc(N3CCC(c4ccccc4)CC3)cc2)CCOCC1,6.58,1
CHEMBL1084220,COc1ccccc1C1CCN(c2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)CC1,5.17,0
CHEMBL1084221,O=C(NO)C1(S(=O)(=O)c2ccc(N3CCC(c4ccc(Cl)cc4)CC3)cc2)CCOCC1,6.46,1
CHEMBL1082370,O=C(NO)C1(S(=O)(=O)c2ccc(N3CCC(c4cccc5ccccc45)CC3)cc2)CCOCC1,5.6,1
CHEMBL1084238,O=C(NO)C1(S(=O)(=O)c2ccc(N3CCN(c4ccc(C(F)(F)F)cc4)CC3)cc2)CCOCC1,5.3,0
CHEMBL1084509,O=C(NO)C1(S(=O)(=O)c2ccc(N3CCN(c4ccc(Cl)cc4)CC3)cc2)CCOCC1,6.57,1
CHEMBL1084510,COc1ccc(N2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCN(C5CC5)CC4)cc3)CC2)cc1,6.14,1
CHEMBL1082381,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Sc3ccccc3)cc2)CC1,8.82,1
CHEMBL1085257,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(N3CCC(C(=O)Nc4ccccc4)CC3)cc2)CC1,5.91,1
CHEMBL1287851,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cccnc3)NC(=O)NC1=O)C2,6.0,1
CHEMBL1630091,CCN(CC)CCOc1ccc(CCC(Cc2cc3ccc(C)cc3oc2=O)C(=O)NO)cc1,4.64,0
CHEMBL1078281,C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)c1ccc(-n2cc(Cl)cn2)s1)C(=O)O,7.24,1
CHEMBL1771212,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,9.7,1
CHEMBL1771213,COc1ccc(C(=O)N2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)cc1,5.92,1
CHEMBL1771214,COc1ccc(-c2nnn(CCCOc3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)n2)cc1,5.96,1
CHEMBL1082381,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Sc3ccccc3)cc2)CC1,8.82,1
CHEMBL1770699,CN(C)c1ccc(C(=O)CCCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,5.96,1
CHEMBL1770702,O=C(NCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1)c1ccc(OC(F)(F)F)cc1,5.66,1
CHEMBL1770707,CN(C)c1ccc(C(=O)CCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,6.03,1
CHEMBL1770708,CN(C)c1ccc(NC(=O)CCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,6.02,1
CHEMBL1770157,COc1ccc(NC(=O)CCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,7.64,1
CHEMBL1770709,O=C(CCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1)Nc1ccc(OC(F)(F)F)cc1,6.75,1
CHEMBL1770697,CN(C(=O)CCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1)c1ccc(OC(F)(F)F)cc1,6.42,1
CHEMBL1770710,O=C(CCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1)N1CCCCC1,6.17,1
CHEMBL1770711,CN(C)c1ccc(NC(=O)CCCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,6.3,1
CHEMBL1784358,Cc1cc(Cl)ccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,5.92,1
CHEMBL1784362,O=CN(O)C1(CS(=O)(=O)N2CCC(CCc3ccccc3)CC2)CCOCC1,6.17,1
CHEMBL1784364,Cc1cccnc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,5.07,0
CHEMBL1784365,Cc1cc(C)c(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)cn1,5.05,0
CHEMBL1784339,Cc1cc(F)ccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,5.51,1
CHEMBL1795351,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)NCC(=O)NO)s2)cc1,7.1,1
CHEMBL1795857,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3ccc(OCc4ccccc4)cc3)C(=O)NO)s2)cc1,7.2,1
CHEMBL1795858,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3ccc(C(=O)c4ccccc4)cc3)C(=O)NO)s2)cc1,7.3,1
CHEMBL1795859,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)NO)s2)cc1,7.11,1
CHEMBL1795860,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3csc4ccccc34)C(=O)NO)s2)cc1,6.19,1
CHEMBL1795861,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N3CSC[C@H]3C(=O)NO)s2)cc1,7.68,1
CHEMBL1795862,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)NO)s2)cc1,8.37,1
